0.00183105	1.83105E-05	
0.00244141	4.27246E-05	
0.00793457	0.00012207	
0.0012207	0.000134277	
0.00305176	0.000164795	
0.00183105	0.000183105	
0.00610352	0.000244141	
0	0.000244141	
0	0.000244141	
0.0012207	0.000256348	
0	0.000256348	
0.00610352	0.000317383	
0.00366211	0.000354004	
-0.00305176	0.000384521	
0.00244141	0.000408936	
0.00366211	0.000445557	
0	0.000445557	
0.00244141	0.000469971	
0.00366211	0.000506592	
0.000610352	0.000512695	
0.00183105	0.000531006	
0.00244141	0.00055542	
0.00244141	0.000579834	
-0.0012207	0.000592041	
-0.0012207	0.000604248	
0.00671387	0.000671387	
-0.000610352	0.00067749	
0.0012207	0.000689697	
0.00366211	0.000726318	
0.000610352	0.000732422	
0.00244141	0.000756836	
0.00183105	0.000775146	
-0.00427246	0.000817871	
0	0.000817871	
0.0012207	0.000830078	
0.00244141	0.000854492	
-0.0012207	0.000866699	
0	0.000866699	
0.00183105	0.00088501	
0.0012207	0.000897217	
0.00366211	0.000933838	
-0.0012207	0.000946045	
0.00427246	0.00098877	
0.0012207	0.00100098	
0.0012207	0.00101318	
-0.000610352	0.00101929	
0.00183105	0.0010376	
-0.000610352	0.0010437	
-0.000610352	0.0010498	
0.00854492	0.00113525	
-0.000610352	0.00114136	
-0.00427246	0.00118408	
0.00732422	0.00125732	
0.0012207	0.00126953	
0.00671387	0.00133667	
-0.000610352	0.00134277	
-0.00244141	0.00136719	
-0.00183105	0.0013855	
0.00427246	0.00142822	
0.00427246	0.00147095	
0.0012207	0.00148315	
0.00305176	0.00151367	
0.0012207	0.00152588	
-0.00305176	0.0015564	
0.00305176	0.00158691	
0.00854492	0.00167236	
-0.0012207	0.00168457	
0.00183105	0.00170288	
0.00549316	0.00175781	
-0.0012207	0.00177002	
0.00488281	0.00181885	
0.00244141	0.00184326	
0.00366211	0.00187988	
0	0.00187988	
-0.00183105	0.00189819	
0.00427246	0.00194092	
0.00366211	0.00197754	
-0.00183105	0.00199585	
0.00366211	0.00203247	
0.000610352	0.00203857	
0.00183105	0.00205688	
0.00488281	0.00210571	
0.00427246	0.00214844	
0.00305176	0.00217896	
-0.00183105	0.00219727	
0.00305176	0.00222778	
0.0012207	0.00223999	
0.000610352	0.00224609	
0.00244141	0.00227051	
-0.00305176	0.00230103	
0.00427246	0.00234375	
0.0012207	0.00235596	
0.0012207	0.00236816	
-0.000610352	0.00237427	
-0.000610352	0.00238037	
0.00366211	0.00241699	
-0.000610352	0.0024231	
0.0012207	0.0024353	
0.0012207	0.00244751	
-0.00183105	0.00246582	
0.00427246	0.00249023	
0.00305176	0.00249634	
0.00244141	0.00244141	
-0.000610352	0.0024353	
0.00488281	0.00245361	
0.00427246	0.00247803	
-0.0012207	0.0024292	
0.00305176	0.00245972	
0.00854492	0.00254517	
-0.00244141	0.00255737	
-0.0012207	0.00256958	
0.00305176	0.00253906	
0.00915527	0.00259399	
0	0.00256348	
0.000610352	0.00254517	
0.00183105	0.00252686	
0.0012207	0.00253906	
0.000610352	0.00252075	
0.00366211	0.00252075	
0	0.00251465	
0.00183105	0.00251465	
0.00488281	0.00253906	
-0.00183105	0.00253296	
0.000610352	0.00252686	
0.00427246	0.00255737	
0	0.00249023	
0	0.00248413	
-0.00427246	0.00251465	
0.00488281	0.00252686	
0.0012207	0.00253296	
0.00244141	0.00253296	
0.00366211	0.00255127	
0.00488281	0.00255737	
0.000610352	0.00256348	
0.00427246	0.00259399	
0.00244141	0.00259399	
0.00366211	0.00261841	
-0.00366211	0.00265503	
0.00305176	0.00266724	
-0.00244141	0.00267944	
0.00244141	0.00266724	
0.000610352	0.00266113	
0	0.00261841	
0.00427246	0.00264893	
-0.00366211	0.00267334	
0.00305176	0.00269775	
-0.0012207	0.00269165	
0.000610352	0.00269165	
0.00244141	0.00270996	
0.000610352	0.00263062	
0.00183105	0.00264282	
0	0.0026001	
0.00549316	0.00258179	
0.00244141	0.00259399	
0.0012207	0.00253906	
0.000610352	0.00253906	
0.00244141	0.00253906	
-0.0012207	0.00253296	
0.00366211	0.00252686	
-0.000610352	0.00249023	
0.00244141	0.00250244	
0.00549316	0.00252686	
0.00305176	0.00254517	
0.00183105	0.00253296	
0.00427246	0.00254517	
0.0012207	0.00247192	
0.00183105	0.00247803	
0	0.00245972	
0.000610352	0.00241089	
0.00305176	0.0024292	
0.0012207	0.00239258	
0.00183105	0.00238647	
0.00183105	0.00236816	
0.00244141	0.00239258	
0.00244141	0.00239868	
0.00732422	0.0024292	
-0.00427246	0.0024353	
0.00366211	0.00245361	
0.0109863	0.00252686	
