0.000610352	6.10352E-06	
0	6.10352E-06	
0.00183105	2.44141E-05	
0.000610352	3.05176E-05	
0.00488281	7.93457E-05	
0.000610352	8.54492E-05	
-0.00183105	0.00010376	
0.00671387	0.000170898	
0.00549316	0.00022583	
-0.0012207	0.000238037	
0.000610352	0.000244141	
0.000610352	0.000250244	
0.00305176	0.000280762	
0.0012207	0.000292969	
0.00183105	0.000311279	
0.00244141	0.000335693	
-0.000610352	0.000341797	
0.00183105	0.000360107	
0.00427246	0.000402832	
0.0012207	0.000415039	
0.000610352	0.000421143	
0.0012207	0.00043335	
0.00305176	0.000463867	
0.00305176	0.000494385	
0	0.000494385	
0.0012207	0.000506592	
0	0.000506592	
0.000610352	0.000512695	
0.00183105	0.000531006	
0	0.000531006	
0.000610352	0.000537109	
0.0012207	0.000549316	
0	0.000549316	
-0.0012207	0.000561523	
0	0.000561523	
0.00244141	0.000585937	
-0.000610352	0.000592041	
-0.000610352	0.000598145	
0	0.000598145	
0.0012207	0.000610352	
0.0012207	0.000622559	
0.00183105	0.000640869	
0.000610352	0.000646973	
0.00305176	0.00067749	
-0.00244141	0.000701904	
0.00366211	0.000738525	
0.0012207	0.000750732	
0.000610352	0.000756836	
0.00183105	0.000775146	
0.00244141	0.000799561	
0.00549316	0.000854492	
0.00244141	0.000878906	
0.0012207	0.000891113	
0.00610352	0.000952148	
-0.000610352	0.000958252	
0.00366211	0.000994873	
0.000610352	0.00100098	
0.00183105	0.00101929	
0	0.00101929	
-0.000610352	0.00102539	
0.0012207	0.0010376	
0.000610352	0.0010437	
0.00244141	0.00106812	
-0.00366211	0.00110474	
0.00183105	0.00112305	
0.00183105	0.00114136	
0.0012207	0.00115356	
-0.000610352	0.00115967	
0	0.00115967	
0	0.00115967	
-0.00427246	0.00120239	
0.0012207	0.0012146	
0.00183105	0.00123291	
-0.000610352	0.00123901	
-0.0012207	0.00125122	
0	0.00125122	
0	0.00125122	
-0.000610352	0.00125732	
0.0012207	0.00126953	
0.000610352	0.00127563	
-0.0012207	0.00128784	
0.00244141	0.00131226	
0.00427246	0.00135498	
-0.00244141	0.00137939	
-0.000610352	0.0013855	
0.00183105	0.00140381	
0.0012207	0.00141602	
0	0.00141602	
0.00854492	0.00150146	
-0.00305176	0.00153198	
-0.0012207	0.00154419	
0.00305176	0.00157471	
-0.0012207	0.00158691	
0.00305176	0.00161743	
0.0012207	0.00162964	
0.0012207	0.00164185	
0	0.00164185	
0.00305176	0.00167236	
0.000610352	0.00167847	
0	0.00167847	
0.00915527	0.00176392	
-0.00427246	0.00180664	
0.0012207	0.00180054	
0.00183105	0.00181274	
0.0012207	0.00177612	
0.00305176	0.00180054	
-0.00244141	0.00180664	
-0.000610352	0.00174561	
0.000610352	0.00169678	
0.00183105	0.00170288	
-0.00366211	0.0017334	
0.00183105	0.00174561	
