-0.000610352	6.10352E-06	
0.000610352	1.2207E-05	
-0.0109863	0.00012207	
-0.00183105	0.000140381	
-0.010376	0.000244141	
-0.00305176	0.000274658	
0.000610352	0.000280762	
0.00305176	0.000311279	
-0.00488281	0.000360107	
-0.00244141	0.000384521	
-0.00488281	0.00043335	
0	0.00043335	
0.0231934	0.000665283	
-0.000610352	0.000671387	
-0.00549316	0.000726318	
0.00366211	0.000762939	
-0.012207	0.00088501	
0.00671387	0.000952148	
0.00732422	0.00102539	
0.010376	0.00112915	
-0.0189209	0.00131836	
-0.0177002	0.00149536	
0.000610352	0.00150146	
-0.00366211	0.00153809	
0	0.00153809	
-0.00671387	0.00160522	
-0.0140381	0.00174561	
-0.00793457	0.00182495	
0	0.00182495	
0.0201416	0.00202637	
-0.0170898	0.00219727	
0.000610352	0.00220337	
0.000610352	0.00220947	
0.00183105	0.00222778	
0.00610352	0.00228882	
0.000610352	0.00229492	
-0.00854492	0.00238037	
-0.012207	0.00250244	
-0.0115967	0.00261841	
0.00366211	0.00265503	
-0.000610352	0.00266113	
-0.020752	0.00286865	
-0.00732422	0.00294189	
0.012207	0.00306396	
-0.00488281	0.00311279	
-0.00427246	0.00315552	
-0.00183105	0.00317383	
-0.00244141	0.00319824	
0.00183105	0.00321655	
-0.00244141	0.00324097	
0.00488281	0.00328979	
0.00549316	0.00334473	
-0.00549316	0.00339966	
0.0256348	0.00365601	
-0.00305176	0.00368652	
-0.0109863	0.00379639	
0.00305176	0.0038269	
0.0012207	0.00383911	
0.00732422	0.00391235	
-0.0177002	0.00408936	
0.00854492	0.0041748	
0.0109863	0.00428467	
-0.00671387	0.00435181	
-0.0201416	0.00455322	
-0.00793457	0.00463257	
-0.000610352	0.00463867	
0.00610352	0.00469971	
0.00732422	0.00477295	
0.00610352	0.00483398	
0.00366211	0.00487061	
-0.0134277	0.00500488	
-0.00610352	0.00506592	
0.0134277	0.0052002	
0.0189209	0.0053894	
-0.00488281	0.00543823	
0.00549316	0.00549316	
-0.00305176	0.00552368	
0.0115967	0.00563965	
0.00366211	0.00567627	
0.00427246	0.00571899	
0	0.00571899	
0.00366211	0.00575562	
0.00671387	0.00582275	
0.00244141	0.00584717	
0.0109863	0.00595703	
0.0177002	0.00613403	
0.00671387	0.00620117	
0.00915527	0.00629272	
0.00244141	0.00631714	
0.0177002	0.00649414	
0.00976563	0.0065918	
0.012207	0.00671387	
0.0183105	0.00689697	
0	0.00689697	
0.0231934	0.00712891	
0.0012207	0.00714111	
0.0189209	0.00733032	
-0.00671387	0.00739746	
0.00732422	0.0074707	
0.0323486	0.00779419	
0.0146484	0.00793457	
-0.0231934	0.0081604	
-0.000610352	0.00805664	
0.010376	0.00814209	
0	0.00803833	
0.00854492	0.00809326	
-0.0012207	0.00809937	
-0.00488281	0.00811768	
0	0.00806885	
0.0140381	0.00818481	
0.0164795	0.00830078	
-0.00549316	0.00835571	
-0.00366211	0.0081604	
-0.000610352	0.0081604	
0.012207	0.00822754	
0.00244141	0.00821533	
0.000610352	0.00809937	
0.0012207	0.00804443	
-0.00488281	0.00802002	
0.00732422	0.0079895	
-0.0128174	0.00792847	
0.00732422	0.00782471	
0.00732422	0.00789185	
0.00305176	0.00788574	
0.00732422	0.00795898	
0.00610352	0.00795288	
0.0012207	0.00782471	
-0.0177002	0.00792236	
0.00183105	0.00794067	
0.00183105	0.00775757	
-0.00915527	0.00767822	
-0.00549316	0.00772705	
-0.0140381	0.00786133	
0.00488281	0.00789185	
-0.0134277	0.00796509	
-0.00976563	0.00805664	
-0.00427246	0.00801392	
-0.010376	0.00799561	
0.00305176	0.00791016	
0.0012207	0.00788574	
-0.00671387	0.00794678	
0.0262451	0.00800171	
-0.0177002	0.00810547	
